Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Emotion
8969,MELD,./dataset/meld\train\dia332_utt13.mp4,dia332_utt13.mp4,.mp4,Meld_Ross,Im the nice one!,Male,32,Surprise
8970,MELD,./dataset/meld\train\dia332_utt14.mp4,dia332_utt14.mp4,.mp4,Meld_Ross,Im the one who danced with the kids all night!,Male,32,Surprise
8971,MELD,./dataset/meld\train\dia332_utt15.mp4,dia332_utt15.mp4,.mp4,Meld_Ross,HowHow small are your feet?,Male,32,Neutral
8972,MELD,./dataset/meld\train\dia332_utt2.mp4,dia332_utt2.mp4,.mp4,Meld_Joey,Shh.,Male,32,Neutral
8973,MELD,./dataset/meld\train\dia332_utt3.mp4,dia332_utt3.mp4,.mp4,Meld_Joey,"Dont try to talk, well get you up to your room, well soak your feet, youll be okay.",Male,32,Neutral
8974,MELD,./dataset/meld\train\dia332_utt4.mp4,dia332_utt4.mp4,.mp4,Meld_Ross,"Oh, thank you.",Male,32,Neutral
8975,MELD,./dataset/meld\train\dia332_utt5.mp4,dia332_utt5.mp4,.mp4,Meld_Mona,That is so sweet!,,,Happy
8976,MELD,./dataset/meld\train\dia332_utt6.mp4,dia332_utt6.mp4,.mp4,Meld_Joey,Yeah.,Male,32,Neutral
8977,MELD,./dataset/meld\train\dia332_utt7.mp4,dia332_utt7.mp4,.mp4,Meld_Mona,"No, I mean it. There are so few genuinely nice guys out there.",,,Anger
8978,MELD,./dataset/meld\train\dia332_utt8.mp4,dia332_utt8.mp4,.mp4,Meld_Joey,"Tell me about it, I feel like Im holding down the fort all by myself.",Male,32,Neutral
8979,MELD,./dataset/meld\train\dia332_utt9.mp4,dia332_utt9.mp4,.mp4,Meld_Mona,Its Joey right?,,,Neutral
8980,MELD,./dataset/meld\train\dia333_utt0.mp4,dia333_utt0.mp4,.mp4,Meld_Joey,"Uhh, do you mind sitting there. Im-Im saving this for my friend Ross.",Male,32,Neutral
8981,MELD,./dataset/meld\train\dia333_utt1.mp4,dia333_utt1.mp4,.mp4,Meld_Tour Guide,You mean Dr. Geller?,,,Neutral
8982,MELD,./dataset/meld\train\dia333_utt2.mp4,dia333_utt2.mp4,.mp4,Meld_Joey,Doctor? Wow! I didnt know he had a nickname.,Male,32,Surprise
8983,MELD,./dataset/meld\train\dia333_utt3.mp4,dia333_utt3.mp4,.mp4,Meld_Tour Guide,"Oh, he wont sit here.",,,Neutral
8984,MELD,./dataset/meld\train\dia333_utt4.mp4,dia333_utt4.mp4,.mp4,Meld_Tour Guide,"Only the people in the white coats sit over there,  and only the people in the blue blazers sit here.",,,Neutral
8985,MELD,./dataset/meld\train\dia334_utt0.mp4,dia334_utt0.mp4,.mp4,Meld_Joey,"Yeah, it mustve fallen out a few blocks back. I just figured we hit a dog.",Male,32,Happy
8986,MELD,./dataset/meld\train\dia334_utt1.mp4,dia334_utt1.mp4,.mp4,Meld_Chandler,Okay.,Male,29,Neutral
8987,MELD,./dataset/meld\train\dia334_utt10.mp4,dia334_utt10.mp4,.mp4,Meld_Kathy,I forgot my purse.,,,Neutral
8988,MELD,./dataset/meld\train\dia334_utt11.mp4,dia334_utt11.mp4,.mp4,Meld_Chandler,Oh.,Male,29,Neutral
8989,MELD,./dataset/meld\train\dia334_utt12.mp4,dia334_utt12.mp4,.mp4,Meld_Kathy,"No, I really did forget my purse.",,,Neutral
8990,MELD,./dataset/meld\train\dia334_utt2.mp4,dia334_utt2.mp4,.mp4,Meld_Joey,"Listen uh, could you put Kathy on, I wanna apologize.",Male,32,Sad
8991,MELD,./dataset/meld\train\dia334_utt3.mp4,dia334_utt3.mp4,.mp4,Meld_Chandler,Oh yeah man.  Joey.,Male,29,Neutral
8992,MELD,./dataset/meld\train\dia334_utt4.mp4,dia334_utt4.mp4,.mp4,Meld_Kathy,Hey.,,,Neutral
8993,MELD,./dataset/meld\train\dia334_utt5.mp4,dia334_utt5.mp4,.mp4,Meld_Kathy,"Oh no its fine, dont worry about it.",,,Neutral
8994,MELD,./dataset/meld\train\dia334_utt6.mp4,dia334_utt6.mp4,.mp4,Meld_Kathy,"Yeah-no, stop apologizing, its okay.",,,Neutral
8995,MELD,./dataset/meld\train\dia334_utt7.mp4,dia334_utt7.mp4,.mp4,Meld_Kathy,Ill talk to you tomorrow.,,,Neutral
8996,MELD,./dataset/meld\train\dia334_utt8.mp4,dia334_utt8.mp4,.mp4,Meld_Kathy,"I should uh, probably go.",,,Neutral
8997,MELD,./dataset/meld\train\dia334_utt9.mp4,dia334_utt9.mp4,.mp4,Meld_Chandler,Yeah. Yes! Yeah.,Male,29,Neutral
8998,MELD,./dataset/meld\train\dia335_utt0.mp4,dia335_utt0.mp4,.mp4,Meld_Ross,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.",Male,32,Neutral
8999,MELD,./dataset/meld\train\dia335_utt1.mp4,dia335_utt1.mp4,.mp4,Meld_Dr. Ledbetter,I must say it's nice to see you back on your feet.,,,Happy
9000,MELD,./dataset/meld\train\dia335_utt2.mp4,dia335_utt2.mp4,.mp4,Meld_Ross,Well I am that. And that whole rage thing is definitely behind me.,Male,32,Neutral
9001,MELD,./dataset/meld\train\dia335_utt3.mp4,dia335_utt3.mp4,.mp4,Meld_Dr. Ledbetter,I wonder if its time for you to rejoin our team at the museum?,,,Neutral
9002,MELD,./dataset/meld\train\dia336_utt0.mp4,dia336_utt0.mp4,.mp4,Meld_Ross,"....and 12, 22, 18, four...  What?",Male,32,Surprise
9003,MELD,./dataset/meld\train\dia336_utt1.mp4,dia336_utt1.mp4,.mp4,Meld_Chandler,I spelled out boobies.,Male,29,Happy
9004,MELD,./dataset/meld\train\dia336_utt10.mp4,dia336_utt10.mp4,.mp4,Meld_Ross,"Mon, look at yourself. You have cookie on your neck.",Male,32,Disgust
9005,MELD,./dataset/meld\train\dia336_utt11.mp4,dia336_utt11.mp4,.mp4,Meld_Monica,Oh God!,Female,35,Sad
9006,MELD,./dataset/meld\train\dia336_utt12.mp4,dia336_utt12.mp4,.mp4,Meld_Chandler,"So, how many have you sold so far?",Male,29,Neutral
9007,MELD,./dataset/meld\train\dia336_utt13.mp4,dia336_utt13.mp4,.mp4,Meld_Ross,Check this out. Five hundred and seventeen boxes!,Male,32,Surprise
9008,MELD,./dataset/meld\train\dia336_utt14.mp4,dia336_utt14.mp4,.mp4,Meld_Chandler,"Oh my God, how did you do that?",Male,29,Surprise
9009,MELD,./dataset/meld\train\dia336_utt15.mp4,dia336_utt15.mp4,.mp4,Meld_Ross,"Okay, the other night I was leaving the museum just as Laser Floyd was letting out of the planetarium, without even trying I sold 50 boxes!",Male,32,Happy
9010,MELD,./dataset/meld\train\dia336_utt16.mp4,dia336_utt16.mp4,.mp4,Meld_Ross,"Thats when it occurred to me, the key to my success, the munchies. So I ah, started hitting the NYU dorms around midnight.",Male,32,Happy
9011,MELD,./dataset/meld\train\dia336_utt17.mp4,dia336_utt17.mp4,.mp4,Meld_Ross,I am selling cookies by the case.,Male,32,Happy
9012,MELD,./dataset/meld\train\dia336_utt18.mp4,dia336_utt18.mp4,.mp4,Meld_Ross,They call me: 'Cookie Dude!',Male,32,Happy
9013,MELD,./dataset/meld\train\dia336_utt19.mp4,dia336_utt19.mp4,.mp4,Meld_Rachel,"Okay, stop what youre doing, I need envelope stuffers, I need stamp lickers.....",Female,30,Neutral
9014,MELD,./dataset/meld\train\dia336_utt2.mp4,dia336_utt2.mp4,.mp4,Meld_Monica,"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?",Female,35,Neutral
9015,MELD,./dataset/meld\train\dia336_utt20.mp4,dia336_utt20.mp4,.mp4,Meld_Ross,"Well hey, who did these resumes for ya?",Male,32,Surprise
9016,MELD,./dataset/meld\train\dia336_utt21.mp4,dia336_utt21.mp4,.mp4,Meld_Chandler,Me! On my computer.,Male,29,Happy
9017,MELD,./dataset/meld\train\dia336_utt3.mp4,dia336_utt3.mp4,.mp4,Meld_Ross,"Ah, were out. I sold them all.",Male,32,Neutral
9018,MELD,./dataset/meld\train\dia336_utt4.mp4,dia336_utt4.mp4,.mp4,Meld_Monica,What?,Female,35,Surprise
9019,MELD,./dataset/meld\train\dia336_utt6.mp4,dia336_utt6.mp4,.mp4,Meld_Monica,No.,Female,35,Sad
9020,MELD,./dataset/meld\train\dia336_utt7.mp4,dia336_utt7.mp4,.mp4,Meld_Monica,"No, just, just, just a couple more boxes.",Female,35,Anger
9021,MELD,./dataset/meld\train\dia336_utt8.mp4,dia336_utt8.mp4,.mp4,Meld_Monica,"It-it-its no big deal, all right, Im-Im cool.",Female,35,Fear
9022,MELD,./dataset/meld\train\dia336_utt9.mp4,dia336_utt9.mp4,.mp4,Meld_Monica,You gotta help me out with a couple more boxes!,Female,35,Sad
9023,MELD,./dataset/meld\train\dia337_utt0.mp4,dia337_utt0.mp4,.mp4,Meld_Ross,Hi.,Male,32,Neutral
9024,MELD,./dataset/meld\train\dia337_utt1.mp4,dia337_utt1.mp4,.mp4,Meld_Chandler,Hey.  Soaps? Shampoos? Are you really taking all this stuff?,Male,29,Surprise
9025,MELD,./dataset/meld\train\dia337_utt10.mp4,dia337_utt10.mp4,.mp4,Meld_Ross,"Oh-oh yeah, you-you came up to me and asked if I could do you a favor, and my Uncle Murray came up to you and handed you a check.",Male,32,Neutral
9026,MELD,./dataset/meld\train\dia337_utt11.mp4,dia337_utt11.mp4,.mp4,Meld_Ross,"And then you said, ""Why do they call it a check?",Male,32,Neutral
9027,MELD,./dataset/meld\train\dia337_utt12.mp4,dia337_utt12.mp4,.mp4,Meld_Ross,"Why not a Yugoslavian?""",Male,32,Neutral
9028,MELD,./dataset/meld\train\dia337_utt13.mp4,dia337_utt13.mp4,.mp4,Meld_Ross,"Yeah, then you did that.",Male,32,Neutral
9029,MELD,./dataset/meld\train\dia337_utt14.mp4,dia337_utt14.mp4,.mp4,Meld_Chandler,So you dont have the cameras?!,Male,29,Surprise
9030,MELD,./dataset/meld\train\dia337_utt15.mp4,dia337_utt15.mp4,.mp4,Meld_Ross,No. Sorry man.,Male,32,Sad
9031,MELD,./dataset/meld\train\dia337_utt16.mp4,dia337_utt16.mp4,.mp4,Meld_Chandler,So? What? What? Theyre gone! Monicas gonna freak!,Male,29,Surprise
9032,MELD,./dataset/meld\train\dia337_utt17.mp4,dia337_utt17.mp4,.mp4,Meld_Ross,"Well, Im sure theyre still somewhere here in the hotel. Ill-Ill help you look for them.",Male,32,Neutral
9033,MELD,./dataset/meld\train\dia337_utt18.mp4,dia337_utt18.mp4,.mp4,Meld_Chandler,Great.,Male,29,Anger
9034,MELD,./dataset/meld\train\dia337_utt19.mp4,dia337_utt19.mp4,.mp4,Meld_Ross,In-in three minutes.,Male,32,Neutral
9035,MELD,./dataset/meld\train\dia337_utt2.mp4,dia337_utt2.mp4,.mp4,Meld_Ross,Why not? Its built into the price of the room.,Male,32,Neutral
9036,MELD,./dataset/meld\train\dia337_utt3.mp4,dia337_utt3.mp4,.mp4,Meld_Chandler,Yeah but you dont needWhat is this?,Male,29,Surprise
9037,MELD,./dataset/meld\train\dia337_utt4.mp4,dia337_utt4.mp4,.mp4,Meld_Ross,Thread!,Male,32,Happy
9038,MELD,./dataset/meld\train\dia337_utt5.mp4,dia337_utt5.mp4,.mp4,Meld_Chandler,Score! Where are the disposable cameras?,Male,29,Happy
9039,MELD,./dataset/meld\train\dia337_utt6.mp4,dia337_utt6.mp4,.mp4,Meld_Ross,What disposable cameras?,Male,32,Sad
9040,MELD,./dataset/meld\train\dia337_utt7.mp4,dia337_utt7.mp4,.mp4,Meld_Chandler,The cameras? Remember last night I told you to take them?,Male,29,Surprise
9041,MELD,./dataset/meld\train\dia337_utt8.mp4,dia337_utt8.mp4,.mp4,Meld_Ross,No you didnt.,Male,32,Neutral
9042,MELD,./dataset/meld\train\dia337_utt9.mp4,dia337_utt9.mp4,.mp4,Meld_Chandler,"Yes! Remember? Right before we cut the cake, I went up to you and I said",Male,29,Surprise
9043,MELD,./dataset/meld\train\dia338_utt0.mp4,dia338_utt0.mp4,.mp4,Meld_Joshua,"Uhh, Rachel, my parents",,,Neutral
9044,MELD,./dataset/meld\train\dia338_utt1.mp4,dia338_utt1.mp4,.mp4,Meld_Rachel,Ohh! Its so nice to meet you.  Hello.,Female,30,Happy
9045,MELD,./dataset/meld\train\dia338_utt10.mp4,dia338_utt10.mp4,.mp4,Meld_Mr. Burgin,"So, have you kids eaten yet?",,,Neutral
9046,MELD,./dataset/meld\train\dia338_utt11.mp4,dia338_utt11.mp4,.mp4,Meld_Rachel,"Well, we were going to do that afterI mean umm, next.",Female,30,Neutral
9047,MELD,./dataset/meld\train\dia338_utt12.mp4,dia338_utt12.mp4,.mp4,Meld_Mr. Burgin,"Well, were starving, why dont we all go get something to eat?",,,Neutral
9048,MELD,./dataset/meld\train\dia338_utt13.mp4,dia338_utt13.mp4,.mp4,Meld_Rachel,"Oh, yeah, well Yeah, no use wasting this baby, just lyin around the house.",Female,30,Neutral
9049,MELD,./dataset/meld\train\dia338_utt14.mp4,dia338_utt14.mp4,.mp4,Meld_Mr. Burgin,So We go eat.,,,Neutral
9050,MELD,./dataset/meld\train\dia338_utt15.mp4,dia338_utt15.mp4,.mp4,Meld_Rachel,Yes.,Female,30,Neutral
9051,MELD,./dataset/meld\train\dia338_utt16.mp4,dia338_utt16.mp4,.mp4,Meld_Mr. Burgin,"Youll wear that. Well be eating, and of course, youll be wearing that.",,,Neutral
9052,MELD,./dataset/meld\train\dia338_utt2.mp4,dia338_utt2.mp4,.mp4,Meld_Mrs. Burgin,"Hello. Well, Joshua, that $500 was for groceries.",,,Neutral
9053,MELD,./dataset/meld\train\dia338_utt3.mp4,dia338_utt3.mp4,.mp4,Meld_Rachel,What?,Female,30,Surprise
9054,MELD,./dataset/meld\train\dia338_utt4.mp4,dia338_utt4.mp4,.mp4,Meld_Rachel,"This-this, no, oh no, no-no-no, this is notthats-thats not what it is.",Female,30,Happy
9055,MELD,./dataset/meld\train\dia338_utt5.mp4,dia338_utt5.mp4,.mp4,Meld_Rachel,"See, see, okay, I work in fashion, see and-and, this is a real dress actually.",Female,30,Neutral
9056,MELD,./dataset/meld\train\dia338_utt6.mp4,dia338_utt6.mp4,.mp4,Meld_Rachel,"Its-its, theyre-theyre wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at",Female,30,Neutral
9057,MELD,./dataset/meld\train\dia338_utt7.mp4,dia338_utt7.mp4,.mp4,Meld_Mrs. Burgin,Maybe in L.A?,,,Neutral
9058,MELD,./dataset/meld\train\dia338_utt8.mp4,dia338_utt8.mp4,.mp4,Meld_Rachel,Yes!,Female,30,Happy
9059,MELD,./dataset/meld\train\dia338_utt9.mp4,dia338_utt9.mp4,.mp4,Meld_Joshua,There you go.,,,Neutral
9060,MELD,./dataset/meld\train\dia339_utt0.mp4,dia339_utt0.mp4,.mp4,Meld_Joey,Well I guess I shouldve thought about my wife and kids before I talked back to chef Geller!,Male,32,Neutral
9061,MELD,./dataset/meld\train\dia339_utt1.mp4,dia339_utt1.mp4,.mp4,Meld_Monica,Thanks.,Female,35,Neutral
9062,MELD,./dataset/meld\train\dia339_utt3.mp4,dia339_utt3.mp4,.mp4,Meld_Monica,Enough!,Female,35,Anger
9063,MELD,./dataset/meld\train\dia339_utt4.mp4,dia339_utt4.mp4,.mp4,Meld_Joey,Lean lean lean,Male,32,Happy
9064,MELD,./dataset/meld\train\dia33_utt0.mp4,dia33_utt0.mp4,.mp4,Meld_Chandler,Will you marry me?,Male,29,Fear
9065,MELD,./dataset/meld\train\dia33_utt1.mp4,dia33_utt1.mp4,.mp4,Meld_Joey,Its the big night! We wanted to wish you good luck!,Male,32,Happy
9066,MELD,./dataset/meld\train\dia33_utt10.mp4,dia33_utt10.mp4,.mp4,Meld_Rachel,Were just reallyvery excited about this charity event that we have to go to.,Female,30,Neutral
9067,MELD,./dataset/meld\train\dia33_utt2.mp4,dia33_utt2.mp4,.mp4,Meld_Ross,"Yeah, yeah you have the ring?",Male,32,Neutral
9068,MELD,./dataset/meld\train\dia33_utt3.mp4,dia33_utt3.mp4,.mp4,Meld_Chandler,"Yeah, right here in my pocket.  Pheebs?",Male,29,Neutral
9069,MELD,./dataset/meld\train\dia33_utt4.mp4,dia33_utt4.mp4,.mp4,Meld_Phoebe,Oh! Oop!,Female,36,Surprise
9070,MELD,./dataset/meld\train\dia33_utt5.mp4,dia33_utt5.mp4,.mp4,Meld_Chandler,"Okay, now will you guys get out of here? I want this is to be a surprise and shes gonna know.",Male,29,Neutral
9071,MELD,./dataset/meld\train\dia33_utt6.mp4,dia33_utt6.mp4,.mp4,Meld_Ross,Yeah-yeah you guys. Get out of here!,Male,32,Neutral
9072,MELD,./dataset/meld\train\dia33_utt7.mp4,dia33_utt7.mp4,.mp4,Meld_Monica,Hi guys.,Female,35,Neutral
9073,MELD,./dataset/meld\train\dia33_utt8.mp4,dia33_utt8.mp4,.mp4,Meld_Chandler,You are beautiful.,Male,29,Happy
9074,MELD,./dataset/meld\train\dia33_utt9.mp4,dia33_utt9.mp4,.mp4,Meld_Monica,"Oh, thank you!   Whats going on?",Female,35,Happy
9075,MELD,./dataset/meld\train\dia340_utt0.mp4,dia340_utt0.mp4,.mp4,Meld_Chandler,Let me see that.,Male,29,Neutral
9076,MELD,./dataset/meld\train\dia341_utt0.mp4,dia341_utt0.mp4,.mp4,Meld_Joey,This one right here.,Male,32,Neutral
9077,MELD,./dataset/meld\train\dia342_utt0.mp4,dia342_utt0.mp4,.mp4,Meld_Chandler,Triskaidekaphobia.,Male,29,Neutral
9078,MELD,./dataset/meld\train\dia342_utt1.mp4,dia342_utt1.mp4,.mp4,Meld_Ross,The fear of,Male,32,Neutral
9079,MELD,./dataset/meld\train\dia342_utt10.mp4,dia342_utt10.mp4,.mp4,Meld_Chandler,Let me think. Let me thinkOh! I dont care.,Male,29,Anger
9080,MELD,./dataset/meld\train\dia342_utt11.mp4,dia342_utt11.mp4,.mp4,Meld_Joey,You-you must choose Mr. Bing.,Male,32,Neutral
9081,MELD,./dataset/meld\train\dia342_utt12.mp4,dia342_utt12.mp4,.mp4,Meld_Chandler,"Either, it makes no difference.",Male,29,Neutral
9082,MELD,./dataset/meld\train\dia342_utt13.mp4,dia342_utt13.mp4,.mp4,Meld_Joey,"Choose, you jackass!",Male,32,Anger
9083,MELD,./dataset/meld\train\dia342_utt14.mp4,dia342_utt14.mp4,.mp4,Meld_Chandler,Ill take a card.,Male,29,Neutral
9084,MELD,./dataset/meld\train\dia342_utt15.mp4,dia342_utt15.mp4,.mp4,Meld_Joey,"Okay, you picked the Gimmie card! You get all of Rosss points!",Male,32,Happy
9085,MELD,./dataset/meld\train\dia342_utt16.mp4,dia342_utt16.mp4,.mp4,Meld_Ross,What?!,Male,32,Surprise
9086,MELD,./dataset/meld\train\dia342_utt17.mp4,dia342_utt17.mp4,.mp4,Meld_Chandler,This game is kinda fun.,Male,29,Happy
9087,MELD,./dataset/meld\train\dia342_utt18.mp4,dia342_utt18.mp4,.mp4,Meld_Ross,You dont think its a little crazy that you get all my points just cause you,Male,32,Neutral
9088,MELD,./dataset/meld\train\dia342_utt19.mp4,dia342_utt19.mp4,.mp4,Meld_Chandler,I dont think the contestants are supposed to speak to each other.,Male,29,Neutral
9089,MELD,./dataset/meld\train\dia342_utt2.mp4,dia342_utt2.mp4,.mp4,Meld_Joey,"No! No, fear of the number 13.",Male,32,Neutral
9090,MELD,./dataset/meld\train\dia342_utt3.mp4,dia342_utt3.mp4,.mp4,Meld_Ross,"Its possible, they have really sharp edges.",Male,32,Neutral
9091,MELD,./dataset/meld\train\dia342_utt4.mp4,dia342_utt4.mp4,.mp4,Meld_Joey,"All right Chandler, youre up.",Male,32,Neutral
9092,MELD,./dataset/meld\train\dia342_utt5.mp4,dia342_utt5.mp4,.mp4,Meld_Ross,"Wait a minute, I-I believe Im entitled to use my Angel Pass for a free turn?",Male,32,Happy
9093,MELD,./dataset/meld\train\dia342_utt6.mp4,dia342_utt6.mp4,.mp4,Meld_Chandler,This game makes no sense!,Male,29,Anger
9094,MELD,./dataset/meld\train\dia342_utt7.mp4,dia342_utt7.mp4,.mp4,Meld_Ross,Yknow what? Youre just upset because youre losing.,Male,32,Happy
9095,MELD,./dataset/meld\train\dia342_utt8.mp4,dia342_utt8.mp4,.mp4,Meld_Chandler,"Oh come on Ross, I think were all losers here.",Male,29,Neutral
9096,MELD,./dataset/meld\train\dia342_utt9.mp4,dia342_utt9.mp4,.mp4,Meld_Joey,"All right. Chandler, you can either spin the wheel or pick a Google card.",Male,32,Neutral
9097,MELD,./dataset/meld\train\dia343_utt0.mp4,dia343_utt0.mp4,.mp4,Meld_Monica,"Hello?  Oh, hi Ross!  See? Other people call me!",Female,35,Surprise
9098,MELD,./dataset/meld\train\dia344_utt0.mp4,dia344_utt0.mp4,.mp4,Meld_Joey,Very funny Ross!,Male,32,Happy
9099,MELD,./dataset/meld\train\dia344_utt1.mp4,dia344_utt1.mp4,.mp4,Meld_Joey,Very life-like and funny.,Male,32,Neutral
9100,MELD,./dataset/meld\train\dia344_utt10.mp4,dia344_utt10.mp4,.mp4,Meld_Joey,It worked!,Male,32,Surprise
9101,MELD,./dataset/meld\train\dia344_utt11.mp4,dia344_utt11.mp4,.mp4,Meld_Joey,She's waving me over.,Male,32,Happy
9102,MELD,./dataset/meld\train\dia344_utt12.mp4,dia344_utt12.mp4,.mp4,Meld_Joey,"Okay, I-I-I'll be right over.",Male,32,Happy
9103,MELD,./dataset/meld\train\dia344_utt13.mp4,dia344_utt13.mp4,.mp4,Meld_Joey,"Let's see, she's on the third floor",Male,32,Neutral
9104,MELD,./dataset/meld\train\dia344_utt14.mp4,dia344_utt14.mp4,.mp4,Meld_Monica,"Wow! She is pretty, huh?",Female,35,Surprise
9105,MELD,./dataset/meld\train\dia344_utt15.mp4,dia344_utt15.mp4,.mp4,Meld_Joey,"Tell me about it, huh?  Oh no-no-no, I'm not with her, she's just Monica!  Ewwuck!",Male,32,Disgust
9106,MELD,./dataset/meld\train\dia344_utt2.mp4,dia344_utt2.mp4,.mp4,Meld_Joey,Okay.,Male,32,Neutral
9107,MELD,./dataset/meld\train\dia344_utt3.mp4,dia344_utt3.mp4,.mp4,Meld_Joey,"Oh no-no-no, I wasn't waving at you lady.",Male,32,Neutral
9108,MELD,./dataset/meld\train\dia344_utt4.mp4,dia344_utt4.mp4,.mp4,Meld_Joey,"Whoa, maybe I was!",Male,32,Surprise
9109,MELD,./dataset/meld\train\dia344_utt6.mp4,dia344_utt6.mp4,.mp4,Meld_Monica,"Get in there man! Flirt back, mix it up!",Female,35,Happy
9110,MELD,./dataset/meld\train\dia344_utt7.mp4,dia344_utt7.mp4,.mp4,Meld_Joey,"Yeah, I-I-I'm down with that.",Male,32,Happy
9111,MELD,./dataset/meld\train\dia344_utt8.mp4,dia344_utt8.mp4,.mp4,Meld_Joey,"Okay, here goes.",Male,32,Fear
9112,MELD,./dataset/meld\train\dia344_utt9.mp4,dia344_utt9.mp4,.mp4,Meld_Joey,How  you  a-doin'?,Male,32,Neutral
9113,MELD,./dataset/meld\train\dia345_utt0.mp4,dia345_utt0.mp4,.mp4,Meld_Rachel,Hey!,Female,30,Neutral
9114,MELD,./dataset/meld\train\dia345_utt1.mp4,dia345_utt1.mp4,.mp4,Meld_Phoebe,Hey!,Female,36,Neutral
9115,MELD,./dataset/meld\train\dia345_utt2.mp4,dia345_utt2.mp4,.mp4,Meld_Rachel,"Oh honey, I'm so sorry, you were right, this feels great!",Female,30,Happy
9116,MELD,./dataset/meld\train\dia345_utt3.mp4,dia345_utt3.mp4,.mp4,Meld_Phoebe,"See? And you don't care if people are staring, it's just for a second cause then you're gone!",Female,36,Neutral
9117,MELD,./dataset/meld\train\dia345_utt4.mp4,dia345_utt4.mp4,.mp4,Meld_Rachel,Gone! I mean its amazing Pheebs. I feel so free and so graceful.  Hey! Look out for the horse! Sorry!,Female,30,Happy
9118,MELD,./dataset/meld\train\dia346_utt0.mp4,dia346_utt0.mp4,.mp4,Meld_Chandler,"Oh come on guys, its not like I moved to Europe! I just moved across the hall! And",Male,29,Happy
9119,MELD,./dataset/meld\train\dia346_utt1.mp4,dia346_utt1.mp4,.mp4,Meld_Monica,Ahh! Arent you dressed yet?,Female,35,Surprise
9120,MELD,./dataset/meld\train\dia346_utt2.mp4,dia346_utt2.mp4,.mp4,Meld_Chandler,Am I naked again?!,Male,29,Surprise
9121,MELD,./dataset/meld\train\dia346_utt3.mp4,dia346_utt3.mp4,.mp4,Meld_Monica,Were supposed to meet my parents in 15 minutes.,Female,35,Neutral
9122,MELD,./dataset/meld\train\dia346_utt4.mp4,dia346_utt4.mp4,.mp4,Meld_Chandler,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",Male,29,Neutral
9123,MELD,./dataset/meld\train\dia346_utt5.mp4,dia346_utt5.mp4,.mp4,Meld_Monica,Wh?! What about my allergies?!,Female,35,Surprise
9124,MELD,./dataset/meld\train\dia346_utt6.mp4,dia346_utt6.mp4,.mp4,Meld_Chandler,"Oh right, your allergies.  All her, she hates you.",Male,29,Neutral
9125,MELD,./dataset/meld\train\dia347_utt0.mp4,dia347_utt0.mp4,.mp4,Meld_Monica,Shoot! Were out of soda.,Female,35,Sad
9126,MELD,./dataset/meld\train\dia347_utt1.mp4,dia347_utt1.mp4,.mp4,Meld_Chandler,"Oh, Ill go out and get you some.",Male,29,Neutral
9127,MELD,./dataset/meld\train\dia347_utt10.mp4,dia347_utt10.mp4,.mp4,Meld_Phoebe,Monica!,Female,36,Sad
9128,MELD,./dataset/meld\train\dia347_utt11.mp4,dia347_utt11.mp4,.mp4,Meld_Monica,Oh.,Female,35,Neutral
9129,MELD,./dataset/meld\train\dia347_utt2.mp4,dia347_utt2.mp4,.mp4,Meld_Monica,Really?!,Female,35,Surprise
9130,MELD,./dataset/meld\train\dia347_utt3.mp4,dia347_utt3.mp4,.mp4,Meld_Chandler,"Nope! Because Im not your boyfriend.  Hey Pheebs, how did it go?",Male,29,Neutral
9131,MELD,./dataset/meld\train\dia347_utt4.mp4,dia347_utt4.mp4,.mp4,Meld_Phoebe,"Well, umm, my Moms friend, Phoebe, is actually my birth Mom.",Female,36,Sad
9132,MELD,./dataset/meld\train\dia347_utt5.mp4,dia347_utt5.mp4,.mp4,Meld_Chandler,I found a dried up seashores.,Male,29,Neutral
9133,MELD,./dataset/meld\train\dia347_utt6.mp4,dia347_utt6.mp4,.mp4,Meld_Monica,"Sweety, what are you talking about?",Female,35,Surprise
9134,MELD,./dataset/meld\train\dia347_utt7.mp4,dia347_utt7.mp4,.mp4,Meld_Phoebe,"Oh, my new Mom, who-whos a big, fat abandoner!",Female,36,Sad
9135,MELD,./dataset/meld\train\dia347_utt8.mp4,dia347_utt8.mp4,.mp4,Meld_Joey,"Whoa, wait, Pheebs, wait a second! Dont you wanna stay here and talk about it?",Male,32,Surprise
9136,MELD,./dataset/meld\train\dia347_utt9.mp4,dia347_utt9.mp4,.mp4,Meld_Phoebe,"No. Im just, I wanna, I need to be alone.",Female,36,Sad
9137,MELD,./dataset/meld\train\dia348_utt0.mp4,dia348_utt0.mp4,.mp4,Meld_Rachel,Open it! Open it! Open it!,Female,30,Happy
9138,MELD,./dataset/meld\train\dia348_utt1.mp4,dia348_utt1.mp4,.mp4,Meld_Ross,Yeah baby!,Male,32,Happy
9139,MELD,./dataset/meld\train\dia348_utt2.mp4,dia348_utt2.mp4,.mp4,Meld_Man,So we never got to hear about your wedding!,,,Happy
